"","Allwyn","BLS","AREA","H_MEAN","A_MEAN","Year","PRIM_STATE"
"304","IT Project Manager I","Office Machine Operators, Except Computer",37100,"14.58","30,320","2014","CA"
"305","IT Project Manager I","Office Machine Operators, Except Computer",40140,"16.91","35,170","2014","CA"
"306","IT Project Manager I","Office Machine Operators, Except Computer",40900,"15.65","32,540","2014","CA"
"307","IT Project Manager I","Office Machine Operators, Except Computer",41500,"13.57","28,230","2014","CA"
"308","IT Project Manager I","Office Machine Operators, Except Computer",41740,"16.08","33,440","2014","CA"
"309","IT Project Manager I","Office Machine Operators, Except Computer",41884,"15.73","32,730","2014","CA"
"310","IT Project Manager I","Office Machine Operators, Except Computer",41940,"17.33","36,040","2014","CA"
"311","IT Project Manager I","Office Machine Operators, Except Computer",42020,"14.55","30,250","2014","CA"
"312","IT Project Manager I","Office Machine Operators, Except Computer",42044,"16.47","34,260","2014","CA"
"313","IT Project Manager I","Office Machine Operators, Except Computer",42060,"15.81","32,880","2014","CA"
"314","IT Project Manager I","Office Machine Operators, Except Computer",42100,"20.22","42,050","2014","CA"
"315","IT Project Manager I","Office Machine Operators, Except Computer",42220,"17.35","36,090","2014","CA"
"316","IT Project Manager I","Office Machine Operators, Except Computer",44700,"12.69","26,390","2014","CA"
"317","IT Project Manager I","Office Machine Operators, Except Computer",17820,"13.98","29,080","2014","CO"
"318","IT Project Manager I","Office Machine Operators, Except Computer",19740,"15.53","32,310","2014","CO"
"319","IT Project Manager I","Office Machine Operators, Except Computer",22660,"14.00","29,120","2014","CO"
"320","IT Project Manager I","Office Machine Operators, Except Computer",24540,"11.93","24,810","2014","CO"
"321","IT Project Manager I","Office Machine Operators, Except Computer",71950,"16.80","34,940","2014","CT"
"322","IT Project Manager I","Office Machine Operators, Except Computer",73450,"18.77","39,050","2014","CT"
"323","IT Project Manager I","Office Machine Operators, Except Computer",75700,"16.33","33,970","2014","CT"
"324","IT Project Manager I","Office Machine Operators, Except Computer",76450,"13.81","28,710","2014","CT"
"325","IT Project Manager I","Office Machine Operators, Except Computer",47894,"16.12","33,540","2014","DC"
"326","IT Project Manager I","Office Machine Operators, Except Computer",48864,"14.42","29,990","2014","DE"
"327","IT Project Manager I","Office Machine Operators, Except Computer",15980,"10.22","21,250","2014","FL"
"328","IT Project Manager I","Office Machine Operators, Except Computer",19660,"12.41","25,810","2014","FL"
"329","IT Project Manager I","Office Machine Operators, Except Computer",22744,"12.57","26,150","2014","FL"
"330","IT Project Manager I","Office Machine Operators, Except Computer",27260,"12.76","26,540","2014","FL"
"331","IT Project Manager I","Office Machine Operators, Except Computer",29460,"13.04","27,130","2014","FL"
"332","IT Project Manager I","Office Machine Operators, Except Computer",33124,"13.54","28,160","2014","FL"
"333","IT Project Manager I","Office Machine Operators, Except Computer",35840,"13.79","28,680","2014","FL"
"334","IT Project Manager I","Office Machine Operators, Except Computer",36740,"12.59","26,190","2014","FL"
"335","IT Project Manager I","Office Machine Operators, Except Computer",37340,"12.41","25,820","2014","FL"
"336","IT Project Manager I","Office Machine Operators, Except Computer",37460,"12.79","26,610","2014","FL"
"337","IT Project Manager I","Office Machine Operators, Except Computer",37860,"13.01","27,050","2014","FL"
"338","IT Project Manager I","Office Machine Operators, Except Computer",38940,"15.82","32,900","2014","FL"
"339","IT Project Manager I","Office Machine Operators, Except Computer",45220,"9.98","20,760","2014","FL"
"340","IT Project Manager I","Office Machine Operators, Except Computer",45300,"12.58","26,160","2014","FL"
"341","IT Project Manager I","Office Machine Operators, Except Computer",48424,"15.63","32,500","2014","FL"
"342","IT Project Manager I","Office Machine Operators, Except Computer",12060,"13.61","28,320","2014","GA"
"343","IT Project Manager I","Office Machine Operators, Except Computer",12260,"14.33","29,800","2014","GA"
"344","IT Project Manager I","Office Machine Operators, Except Computer",17980,"13.02","27,080","2014","GA"
"345","IT Project Manager I","Office Machine Operators, Except Computer",23580,"14.46","30,090","2014","GA"
"346","IT Project Manager I","Office Machine Operators, Except Computer",31420,"11.05","22,980","2014","GA"
"347","IT Project Manager I","Office Machine Operators, Except Computer",26180,"21.39","44,490","2014","HI"
"348","IT Project Manager I","Office Machine Operators, Except Computer",11180,"12.13","25,230","2014","IA"
"349","IT Project Manager I","Office Machine Operators, Except Computer",16300,"12.40","25,790","2014","IA"
"350","IT Project Manager I","Office Machine Operators, Except Computer",19340,"11.31","23,530","2014","IA"
"351","IT Project Manager I","Office Machine Operators, Except Computer",19780,"14.46","30,070","2014","IA"
"352","IT Project Manager I","Office Machine Operators, Except Computer",20220,"14.90","30,990","2014","IA"
"353","IT Project Manager I","Office Machine Operators, Except Computer",26980,"14.52","30,200","2014","IA"
"354","IT Project Manager I","Office Machine Operators, Except Computer",14260,"12.58","26,160","2014","ID"
"355","IT Project Manager I","Office Machine Operators, Except Computer",14060,"18.56","38,610","2014","IL"
"356","IT Project Manager I","Office Machine Operators, Except Computer",16580,"14.21","29,560","2014","IL"
"357","IT Project Manager I","Office Machine Operators, Except Computer",29404,"15.49","32,220","2014","IL"
"358","IT Project Manager I","Office Machine Operators, Except Computer",37900,"14.76","30,690","2014","IL"
"359","IT Project Manager I","Office Machine Operators, Except Computer",40420,"11.18","23,250","2014","IL"
"360","IT Project Manager I","Office Machine Operators, Except Computer",44100,"20.03","41,650","2014","IL"
"361","IT Project Manager I","Office Machine Operators, Except Computer",23060,"14.32","29,780","2014","IN"
"362","IT Project Manager I","Office Machine Operators, Except Computer",23844,"15.20","31,620","2014","IN"
"363","IT Project Manager I","Office Machine Operators, Except Computer",26900,"14.14","29,400","2014","IN"
"364","IT Project Manager I","Office Machine Operators, Except Computer",34620,"15.19","31,590","2014","IN"
"365","IT Project Manager I","Office Machine Operators, Except Computer",29940,"10.51","21,860","2014","KS"
"366","IT Project Manager I","Office Machine Operators, Except Computer",45820,"14.17","29,470","2014","KS"
"367","IT Project Manager I","Office Machine Operators, Except Computer",48620,"14.30","29,750","2014","KS"
"368","IT Project Manager I","Office Machine Operators, Except Computer",30460,"12.60","26,200","2014","KY"
"369","IT Project Manager I","Office Machine Operators, Except Computer",31140,"14.48","30,120","2014","KY"
"370","IT Project Manager I","Office Machine Operators, Except Computer",12940,"12.89","26,820","2014","LA"
"371","IT Project Manager I","Office Machine Operators, Except Computer",35380,"12.91","26,850","2014","LA"
"372","IT Project Manager I","Office Machine Operators, Except Computer",70900,"13.90","28,910","2014","MA"
"373","IT Project Manager I","Office Machine Operators, Except Computer",71654,"16.53","34,380","2014","MA"
"374","IT Project Manager I","Office Machine Operators, Except Computer",73104,"14.94","31,080","2014","MA"
"375","IT Project Manager I","Office Machine Operators, Except Computer",73604,"11.72","24,370","2014","MA"
"376","IT Project Manager I","Office Machine Operators, Except Computer",74204,"14.39","29,920","2014","MA"
"377","IT Project Manager I","Office Machine Operators, Except Computer",76524,"14.39","29,920","2014","MA"
"378","IT Project Manager I","Office Machine Operators, Except Computer",78100,"17.25","35,890","2014","MA"
"379","IT Project Manager I","Office Machine Operators, Except Computer",79600,"14.23","29,600","2014","MA"
"380","IT Project Manager I","Office Machine Operators, Except Computer",12580,"13.11","27,260","2014","MD"
"381","IT Project Manager I","Office Machine Operators, Except Computer",13644,"17.34","36,060","2014","MD"
"382","IT Project Manager I","Office Machine Operators, Except Computer",25180,"11.87","24,680","2014","MD"
"383","IT Project Manager I","Office Machine Operators, Except Computer",76750,"12.65","26,300","2014","ME"
"384","IT Project Manager I","Office Machine Operators, Except Computer",11460,"12.65","26,320","2014","MI"
"385","IT Project Manager I","Office Machine Operators, Except Computer",19804,"14.31","29,770","2014","MI"
"386","IT Project Manager I","Office Machine Operators, Except Computer",24340,"13.53","28,150","2014","MI"
"387","IT Project Manager I","Office Machine Operators, Except Computer",28020,"17.63","36,670","2014","MI"
"388","IT Project Manager I","Office Machine Operators, Except Computer",29620,"18.26","37,990","2014","MI"
"389","IT Project Manager I","Office Machine Operators, Except Computer",40980,"14.58","30,330","2014","MI"
"390","IT Project Manager I","Office Machine Operators, Except Computer",47644,"13.14","27,340","2014","MI"
"391","IT Project Manager I","Office Machine Operators, Except Computer",33460,"16.76","34,870","2014","MN"
"392","IT Project Manager I","Office Machine Operators, Except Computer",40340,"15.90","33,060","2014","MN"
"393","IT Project Manager I","Office Machine Operators, Except Computer",17860,"11.97","24,890","2014","MO"
"394","IT Project Manager I","Office Machine Operators, Except Computer",27620,"13.17","27,390","2014","MO"
"395","IT Project Manager I","Office Machine Operators, Except Computer",28140,"14.41","29,970","2014","MO"
"396","IT Project Manager I","Office Machine Operators, Except Computer",41180,"15.70","32,650","2014","MO"
"397","IT Project Manager I","Office Machine Operators, Except Computer",44180,"11.71","24,350","2014","MO"
"398","IT Project Manager I","Office Machine Operators, Except Computer",27140,"12.67","26,340","2014","MS"
"399","IT Project Manager I","Office Machine Operators, Except Computer",11700,"12.47","25,950","2014","NC"
"400","IT Project Manager I","Office Machine Operators, Except Computer",16740,"13.11","27,270","2014","NC"
"401","IT Project Manager I","Office Machine Operators, Except Computer",20500,"13.21","27,470","2014","NC"
"402","IT Project Manager I","Office Machine Operators, Except Computer",24660,"11.37","23,640","2014","NC"
"403","IT Project Manager I","Office Machine Operators, Except Computer",39580,"13.44","27,960","2014","NC"
"404","IT Project Manager I","Office Machine Operators, Except Computer",48900,"8.32","17,310","2014","NC"
"405","IT Project Manager I","Office Machine Operators, Except Computer",49180,"15.24","31,690","2014","NC"
"406","IT Project Manager I","Office Machine Operators, Except Computer",13900,"12.77","26,560","2014","ND"
"407","IT Project Manager I","Office Machine Operators, Except Computer",22020,"11.50","23,920","2014","ND"
"408","IT Project Manager I","Office Machine Operators, Except Computer",36540,"17.96","37,350","2014","NE"
"409","IT Project Manager I","Office Machine Operators, Except Computer",74950,"11.41","23,740","2014","NH"
"410","IT Project Manager I","Office Machine Operators, Except Computer",75404,"13.24","27,540","2014","NH"
"411","IT Project Manager I","Office Machine Operators, Except Computer",12100,"14.35","29,860","2014","NJ"
"412","IT Project Manager I","Office Machine Operators, Except Computer",15804,"14.82","30,820","2014","NJ"
"413","IT Project Manager I","Office Machine Operators, Except Computer",20764,"14.89","30,970","2014","NJ"
"414","IT Project Manager I","Office Machine Operators, Except Computer",35084,"14.83","30,850","2014","NJ"
"415","IT Project Manager I","Office Machine Operators, Except Computer",45940,"15.13","31,470","2014","NJ"
"416","IT Project Manager I","Office Machine Operators, Except Computer",47220,"13.14","27,340","2014","NJ"
"417","IT Project Manager I","Office Machine Operators, Except Computer",10740,"12.95","26,930","2014","NM"
"418","IT Project Manager I","Office Machine Operators, Except Computer",29820,"13.65","28,400","2014","NV"
